IP Address,DNS Name,Repository,Crit.,High,Med.,Low
10.24.1.60,api-atlas-00316.corp.local,CHA-WAF-APP,7,3,2,4
10.24.1.61,jump-falcon-00317.assets.local,BRA-WAREHOUSE-SVC,17,4,1,2
10.24.1.62,batch-raven-00318.assets.local,CHA-EDGE-SVC,11,4,5,2
10.24.1.63,mon-quartz-00319.ops.local,CHA-DNS-APP,30,4,4,5
10.24.1.64,int-foxtrot-00320.test.internal,ALP-REPORT-SYS,30,2,3,3
10.24.1.65,app-delta-00321.example.internal,ALP-API-APP,17,4,3,5
10.24.1.66,node-pixel-00322.assets.local,LEG-LEGACY-CRM-SVC,11,5,5,5
10.24.1.67,edge-foxtrot-00323.corp.local,BRA-POSTGRES-APP,13,1,1,3
10.24.1.68,dmz-alpha-00324.labs.local,ALP-BILLING-SYS,4,4,5,2
10.24.1.69,db-delta-00325.example.internal,CHA-EDGE-SVC,15,3,4,4
10.24.1.70,edge-nova-00326.labs.local,ALP-AUTH-SVC,21,4,4,5
10.24.1.71,int-atlas-00327.labs.local,BRA-INGEST-SYS,13,4,1,5
10.24.1.72,batch-nova-00328.example.internal,BRA-ANALYTICS-APP,24,1,2,5
10.24.1.73,auth-delta-00329.ops.local,CHA-JUMP-SVC,7,4,3,3
10.24.1.74,node-bravo-00330.ops.local,LEG-LEGACY-IDM-APP,10,3,5,4
10.24.1.75,cache-summit-00331.test.internal,BRA-DATA-APP,22,4,1,3
10.24.1.76,web-orion-00332.test.internal,ALP-ORDER-OPS,23,4,2,5
10.24.1.77,report-alpha-00333.example.internal,BRA-DATA-APP,24,1,3,3
10.24.1.78,worker-vector-00334.test.internal,CHA-DNS-APP,30,3,5,4
10.24.1.79,node-zenith-00335.corp.local,BRA-MONGO-SVC,6,5,1,4
10.24.1.80,cache-atlas-00336.example.internal,ALP-WEB-OPS,21,3,1,4
10.24.1.81,worker-quartz-00337.labs.local,BRA-STREAM-APP,26,2,2,5
10.24.1.82,worker-cedar-00338.labs.local,ALP-PAY-OPS,24,4,1,4
10.24.1.83,queue-ember-00339.labs.local,BRA-LAKE-SYS,3,2,2,3
10.24.1.84,dmz-falcon-00340.ops.local,CHA-DNS-APP,30,2,3,4
10.24.1.85,edge-foxtrot-00341.example.internal,BRA-MODEL-APP,4,4,5,3
10.24.1.86,app-ember-00342.example.internal,CHA-BACKUP-APP,19,2,3,5
10.24.1.87,node-cedar-00343.example.internal,BRA-ETL-APP,9,2,1,3
10.24.1.88,report-orion-00344.corp.local,BRA-DATA-APP,19,5,4,2
10.24.1.89,queue-delta-00345.labs.local,BRA-ETL-APP,11,1,5,1
10.24.1.90,portal-quartz-00346.corp.local,BRA-INGEST-SYS,8,3,1,3
10.24.1.91,dmz-bravo-00347.assets.local,BRA-CACHE-OPS,23,1,3,4
10.24.1.92,report-vector-00348.assets.local,ALP-PORTAL-OPS,12,3,4,5
10.24.1.93,cache-vector-00349.test.internal,BRA-KAFKA-SVC,27,2,3,5
10.24.1.94,cache-harbor-00350.ops.local,LEG-LEGACY-HR-OPS,23,5,5,3
10.24.1.95,node-charlie-00351.labs.local,BRA-ANALYTICS-APP,22,5,4,2
10.24.1.96,api-echo-00352.assets.local,ALP-PAY-OPS,18,2,2,5
10.24.1.97,proxy-atlas-00353.test.internal,LEG-LEGACY-CRM-SVC,12,5,4,5
10.24.1.98,cache-nova-00354.labs.local,CHA-MONITOR-SVC,3,5,5,1
10.24.1.99,portal-charlie-00355.assets.local,BRA-STREAM-APP,25,5,4,2
10.24.1.100,edge-orion-00356.labs.local,CHA-PROXY-SYS,30,5,4,1
10.24.1.101,portal-harbor-00357.assets.local,CHA-MAIL-OPS,7,5,4,3
10.24.1.102,etl-quartz-00358.corp.local,CHA-JUMP-SVC,8,2,1,2
10.24.1.103,cache-zenith-00359.example.internal,CHA-MAIL-OPS,4,4,5,4
10.24.1.104,web-alpha-00360.labs.local,LEG-LEGACY-FIN-OPS,0,5,5,5
10.24.1.105,portal-cedar-00361.ops.local,CHA-VPN-OPS,28,2,1,5
10.24.1.106,db-harbor-00362.test.internal,CHA-VPN-OPS,30,2,2,3
10.24.1.107,portal-cedar-00363.labs.local,ALP-API-APP,14,5,2,2
10.24.1.108,node-orion-00364.test.internal,BRA-BI-SYS,30,5,5,5
10.24.1.109,dmz-delta-00365.example.internal,ALP-NOTIFY-SVC,26,2,5,1
10.24.1.110,node-alpha-00366.ops.local,ALP-REPORT-SYS,26,2,2,2
10.24.1.111,cache-raven-00367.test.internal,BRA-INDEX-SVC,8,1,5,3
10.24.1.112,int-delta-00368.labs.local,LEG-LEGACY-HR-OPS,14,5,3,5
10.24.1.113,etl-foxtrot-00369.assets.local,ALP-BILLING-SYS,6,1,4,1
10.24.1.114,jump-falcon-00370.test.internal,ALP-API-APP,18,5,3,4
10.24.1.115,int-nova-00371.test.internal,ALP-ORDER-OPS,26,4,4,5
10.24.1.116,mon-nova-00372.labs.local,BRA-INGEST-SYS,9,2,5,1
10.24.1.117,edge-vector-00373.test.internal,LEG-LEGACY-CRM-SVC,9,4,5,4
10.24.1.118,int-orion-00374.test.internal,BRA-CACHE-OPS,14,2,2,3
10.24.1.119,db-bravo-00375.corp.local,BRA-ETL-APP,11,5,5,1
10.24.1.120,report-pixel-00376.example.internal,BRA-BATCH-SYS,14,3,4,1
10.24.1.121,api-alpha-00377.test.internal,ALP-API-APP,18,5,5,4
10.24.1.122,api-bravo-00378.ops.local,LEG-LEGACY-IDM-APP,12,3,5,2
10.24.1.123,svc-atlas-00379.test.internal,ALP-NOTIFY-SVC,30,3,5,3
10.24.1.124,dmz-matrix-00380.assets.local,BRA-DATA-APP,18,2,1,4
10.24.1.125,batch-charlie-00381.labs.local,BRA-KAFKA-SVC,22,1,2,4
10.24.1.126,int-quartz-00382.labs.local,BRA-BATCH-SYS,10,1,4,5
10.24.1.127,report-bravo-00383.ops.local,LEG-LEGACY-CRM-SVC,12,4,5,5
10.24.1.128,cache-foxtrot-00384.example.internal,BRA-POSTGRES-APP,12,1,1,3
10.24.1.129,etl-alpha-00385.test.internal,LEG-LEGACY-IDM-APP,11,3,3,5
10.24.1.130,db-zenith-00386.test.internal,ALP-REPORT-SYS,30,5,3,2
10.24.1.131,etl-falcon-00387.example.internal,ALP-REPORT-SYS,21,2,4,3
10.24.1.132,mon-bravo-00388.assets.local,BRA-BI-SYS,24,2,1,4
10.24.1.133,int-orion-00389.assets.local,ALP-PORTAL-OPS,13,5,3,1
10.24.1.134,node-pixel-00390.corp.local,ALP-ADMIN-SVC,27,1,3,2
10.24.1.135,cache-bravo-00391.assets.local,BRA-POSTGRES-APP,12,1,4,1
10.24.1.136,api-atlas-00392.labs.local,BRA-KAFKA-SVC,26,5,3,3
10.24.1.137,auth-foxtrot-00393.assets.local,CHA-MAIL-OPS,4,5,5,2
10.24.1.138,db-nova-00394.ops.local,ALP-WEB-OPS,21,4,5,5
10.24.1.139,app-harbor-00395.labs.local,ALP-AUTH-SVC,15,4,4,5
10.24.1.140,queue-orion-00396.example.internal,BRA-CACHE-OPS,12,2,4,2
10.24.1.141,dmz-falcon-00397.labs.local,BRA-DATA-APP,14,4,3,1
10.24.1.142,svc-raven-00398.ops.local,LEG-LEGACY-FIN-OPS,5,5,4,4
10.24.1.143,queue-harbor-00399.corp.local,LEG-LEGACY-HR-OPS,22,2,3,5
10.24.1.144,batch-alpha-00400.corp.local,LEG-LEGACY-CRM-SVC,12,3,5,5
10.24.1.145,auth-pixel-00401.corp.local,CHA-MAIL-OPS,6,2,2,2
10.24.1.146,auth-vector-00402.example.internal,ALP-ORDER-OPS,20,4,5,4
10.24.1.147,portal-pixel-00403.labs.local,LEG-LEGACY-CRM-SVC,12,3,5,1
10.24.1.148,svc-ember-00404.test.internal,LEG-LEGACY-CRM-SVC,11,4,2,3
10.24.1.149,int-ember-00405.example.internal,BRA-MODEL-APP,7,4,3,4
10.24.1.150,report-matrix-00406.example.internal,ALP-PAY-OPS,20,5,3,2
10.24.1.151,auth-vector-00407.labs.local,ALP-PAY-OPS,23,1,5,2
10.24.1.152,auth-harbor-00408.assets.local,BRA-MODEL-APP,5,3,2,1
10.24.1.153,int-zenith-00409.corp.local,BRA-DATA-APP,16,3,4,5
10.24.1.154,batch-delta-00410.ops.local,CHA-EDGE-SVC,21,2,4,3
10.24.1.155,cache-matrix-00411.ops.local,LEG-LEGACY-HR-OPS,18,4,4,5
10.24.1.156,edge-nova-00412.example.internal,BRA-BATCH-SYS,12,3,3,5
10.24.1.157,dmz-ember-00413.labs.local,BRA-KAFKA-SVC,27,1,1,2
10.24.1.158,app-zenith-00414.test.internal,LEG-LEGACY-HR-OPS,23,5,3,4
10.24.1.159,int-falcon-00415.ops.local,ALP-WEB-OPS,18,3,5,5
10.24.1.160,dmz-matrix-00416.assets.local,LEG-LEGACY-HR-OPS,18,2,3,5
10.24.1.161,db-matrix-00417.ops.local,ALP-ADMIN-SVC,26,1,3,3
10.24.1.162,mon-foxtrot-00418.assets.local,ALP-PORTAL-OPS,16,4,4,3
10.24.1.163,queue-echo-00419.corp.local,CHA-PROXY-SYS,30,4,5,5
10.24.1.164,jump-matrix-00420.example.internal,ALP-ORDER-OPS,23,5,5,1
10.24.1.165,node-matrix-00421.ops.local,CHA-VPN-OPS,30,2,4,4
10.24.1.166,worker-quartz-00422.labs.local,ALP-SEARCH-APP,10,4,3,5
10.24.1.167,app-matrix-00423.ops.local,CHA-BACKUP-APP,16,4,1,1
10.24.1.168,api-pixel-00424.example.internal,CHA-WAF-APP,7,1,5,2
10.24.1.169,mon-nova-00425.example.internal,LEG-LEGACY-IDM-APP,10,4,5,5
10.24.1.170,worker-cedar-00426.example.internal,BRA-POSTGRES-APP,8,1,2,1
10.24.1.171,mon-delta-00427.labs.local,BRA-POSTGRES-APP,12,5,1,5
10.24.1.172,node-falcon-00428.example.internal,CHA-MONITOR-SVC,1,5,5,4
10.24.1.173,int-atlas-00429.labs.local,LEG-LEGACY-FIN-OPS,5,5,5,3
10.24.1.174,auth-cedar-00430.test.internal,ALP-PORTAL-OPS,18,4,4,3
10.24.1.175,batch-orion-00431.corp.local,BRA-DATA-APP,22,4,3,2
10.24.1.176,int-alpha-00432.assets.local,BRA-WAREHOUSE-SVC,25,4,2,1
10.24.1.177,batch-quartz-00433.test.internal,BRA-BATCH-SYS,16,3,4,2
10.24.1.178,web-harbor-00434.assets.local,LEG-LEGACY-FIN-OPS,1,4,4,4
10.24.1.179,web-foxtrot-00435.labs.local,LEG-LEGACY-ERP-OPS,30,4,4,2
10.24.1.180,int-raven-00436.example.internal,CHA-DNS-APP,30,3,4,3
10.24.1.181,cache-delta-00437.ops.local,ALP-PROFILE-SYS,19,2,2,1
10.24.1.182,worker-atlas-00438.labs.local,LEG-LEGACY-HR-OPS,20,4,4,2
10.24.1.183,proxy-foxtrot-00439.corp.local,LEG-LEGACY-FIN-OPS,3,2,3,3
10.24.1.184,edge-vector-00440.ops.local,ALP-API-APP,17,2,3,5
10.24.1.185,etl-zenith-00441.corp.local,LEG-LEGACY-IDM-APP,16,5,4,4
10.24.1.186,dmz-vector-00442.ops.local,BRA-KAFKA-SVC,27,3,1,1
10.24.1.187,api-cedar-00443.test.internal,BRA-SYNC-APP,8,2,5,5
10.24.1.188,etl-zenith-00444.ops.local,CHA-DNS-APP,30,1,4,4
10.24.1.189,svc-alpha-00445.assets.local,ALP-PORTAL-OPS,14,4,5,5
10.24.1.190,web-ember-00446.example.internal,ALP-API-APP,16,3,2,4
10.24.1.191,report-pixel-00447.labs.local,LEG-LEGACY-CRM-SVC,14,5,4,3
10.24.1.192,node-foxtrot-00448.ops.local,CHA-EDGE-SVC,13,5,3,1
10.24.1.193,worker-summit-00449.corp.local,BRA-ETL-APP,10,4,3,2
10.24.1.194,db-ember-00450.corp.local,CHA-PROXY-SYS,30,5,5,5
10.24.1.195,node-matrix-00451.example.internal,CHA-MAIL-OPS,3,1,3,1
10.24.1.196,worker-summit-00452.example.internal,LEG-LEGACY-CRM-SVC,15,5,5,3
10.24.1.197,api-cedar-00453.example.internal,ALP-WEB-OPS,21,4,4,5
10.24.1.198,node-raven-00454.assets.local,ALP-BILLING-SYS,6,3,4,2
10.24.1.199,cache-cedar-00455.labs.local,CHA-VPN-OPS,30,4,1,2
10.24.1.200,node-echo-00456.ops.local,BRA-REDIS-OPS,8,5,4,2
10.24.1.201,queue-matrix-00457.corp.local,LEG-LEGACY-FIN-OPS,4,4,1,5
10.24.1.202,dmz-bravo-00458.example.internal,BRA-BI-SYS,26,3,1,3
10.24.1.203,mon-ember-00459.assets.local,ALP-PORTAL-OPS,17,5,5,5
10.24.1.204,queue-atlas-00460.assets.local,LEG-LEGACY-CRM-SVC,15,4,4,5
10.24.1.205,app-matrix-00461.labs.local,CHA-DNS-APP,30,4,1,3
10.24.1.206,int-falcon-00462.example.internal,ALP-PORTAL-OPS,17,3,5,5
10.24.1.207,node-matrix-00463.corp.local,BRA-STREAM-APP,24,2,4,3
10.24.1.208,web-atlas-00464.labs.local,CHA-MONITOR-SVC,3,4,4,4
10.24.1.209,jump-zenith-00465.labs.local,BRA-BATCH-SYS,14,4,4,5
10.24.1.210,app-quartz-00466.ops.local,BRA-CACHE-OPS,16,4,4,1
10.24.1.211,report-matrix-00467.labs.local,BRA-CACHE-OPS,12,1,1,5
10.24.1.212,app-charlie-00468.example.internal,ALP-ORDER-OPS,22,1,3,3
10.24.1.213,cache-delta-00469.test.internal,ALP-API-APP,21,1,5,5
10.24.1.214,queue-atlas-00470.test.internal,CHA-MONITOR-SVC,3,4,5,5
10.24.1.215,svc-ember-00471.assets.local,BRA-MONGO-SVC,11,4,1,4
10.24.1.216,api-charlie-00472.test.internal,ALP-PROFILE-SYS,24,4,3,2
10.24.1.217,batch-atlas-00473.labs.local,LEG-LEGACY-HR-OPS,25,5,5,5
10.24.1.218,queue-atlas-00474.ops.local,CHA-DNS-APP,30,4,5,5
10.24.1.219,proxy-harbor-00475.assets.local,BRA-WAREHOUSE-SVC,18,3,3,1
10.24.1.220,auth-raven-00476.labs.local,LEG-LEGACY-IDM-APP,10,5,5,4
10.24.1.221,queue-cedar-00477.corp.local,LEG-LEGACY-CRM-SVC,14,5,5,5
10.24.1.222,edge-charlie-00478.ops.local,LEG-LEGACY-IDM-APP,11,4,4,5
10.24.1.223,etl-foxtrot-00479.example.internal,BRA-POSTGRES-APP,11,4,1,3
10.24.1.224,dmz-ember-00480.ops.local,LEG-LEGACY-HR-OPS,14,3,4,3
10.24.1.225,auth-vector-00481.example.internal,ALP-WEB-OPS,24,5,2,5
10.24.1.226,node-alpha-00482.test.internal,CHA-MAIL-OPS,6,5,4,5
10.24.1.227,mon-zenith-00483.example.internal,LEG-LEGACY-FIN-OPS,6,5,5,5
10.24.1.228,app-bravo-00484.example.internal,BRA-STREAM-APP,20,3,2,3
10.24.1.229,portal-echo-00485.test.internal,BRA-DATA-APP,17,5,1,5
10.24.1.230,queue-matrix-00486.labs.local,BRA-SYNC-APP,7,5,3,5
10.24.1.231,auth-matrix-00487.corp.local,BRA-SYNC-APP,6,3,4,3
10.24.1.232,svc-atlas-00488.test.internal,CHA-EDGE-SVC,18,1,4,5
10.24.1.233,batch-ember-00489.ops.local,CHA-MONITOR-SVC,3,5,5,3
10.24.1.234,cache-summit-00490.assets.local,ALP-PAY-OPS,15,5,3,5
10.24.1.235,dmz-alpha-00491.labs.local,CHA-PROXY-SYS,27,5,4,5
10.24.1.236,cache-echo-00492.test.internal,CHA-WAF-APP,4,3,2,3
10.24.1.237,edge-foxtrot-00493.assets.local,CHA-PROXY-SYS,30,2,3,3
10.24.1.238,portal-quartz-00494.corp.local,CHA-EDGE-SVC,12,1,3,3
10.24.1.239,cache-delta-00495.example.internal,LEG-LEGACY-HR-OPS,8,4,5,5
10.24.1.240,etl-delta-00496.test.internal,LEG-LEGACY-IDM-APP,15,4,3,5
10.24.1.241,int-bravo-00497.labs.local,BRA-BI-SYS,30,3,3,1
10.24.1.242,db-quartz-00498.corp.local,BRA-REDIS-OPS,5,3,2,5
10.24.1.243,mon-falcon-00499.example.internal,ALP-API-APP,17,2,5,5
10.24.1.244,node-matrix-00500.test.internal,BRA-KAFKA-SVC,30,1,3,1
10.24.1.245,report-delta-00501.corp.local,BRA-ANALYTICS-APP,26,4,1,3
10.24.1.246,cache-vector-00502.ops.local,CHA-VPN-OPS,17,3,1,1
10.24.1.247,auth-alpha-00503.test.internal,BRA-LAKE-SYS,4,2,5,2
10.24.1.248,portal-cedar-00504.example.internal,BRA-INDEX-SVC,11,5,4,3
10.24.1.249,cache-pixel-00505.test.internal,LEG-LEGACY-ERP-OPS,27,5,5,2
10.24.1.250,cache-bravo-00506.assets.local,ALP-BILLING-SYS,3,3,3,3
10.24.1.251,app-ember-00507.labs.local,CHA-DNS-APP,30,5,5,5
10.24.1.252,mon-summit-00508.corp.local,BRA-STREAM-APP,27,2,4,3
10.24.1.253,auth-atlas-00509.example.internal,LEG-LEGACY-FIN-OPS,3,4,3,4
10.24.1.254,node-foxtrot-00510.test.internal,ALP-PORTAL-OPS,14,5,4,5
10.24.1.255,batch-raven-00511.corp.local,BRA-BI-SYS,30,4,2,3
10.24.2.254,api-matrix-00512.assets.local,ALP-ADMIN-SVC,29,3,4,1
10.24.2.1,web-falcon-00513.example.internal,ALP-NOTIFY-SVC,24,2,5,4
10.24.2.2,cache-falcon-00514.labs.local,BRA-INDEX-SVC,13,5,2,2
10.24.2.3,cache-zenith-00515.labs.local,BRA-CACHE-OPS,16,4,4,5
10.24.2.4,jump-bravo-00516.ops.local,ALP-AUTH-SVC,13,5,5,3
10.24.2.5,jump-harbor-00517.test.internal,ALP-PORTAL-OPS,18,5,3,5
10.24.2.6,api-pixel-00518.labs.local,ALP-ORDER-OPS,27,3,1,3
10.24.2.7,auth-atlas-00519.labs.local,CHA-DNS-APP,30,5,2,4
10.24.2.8,portal-echo-00520.corp.local,CHA-BACKUP-APP,17,4,4,5
10.24.2.9,proxy-ember-00521.example.internal,LEG-LEGACY-FIN-OPS,4,4,4,5
10.24.2.10,etl-delta-00522.test.internal,ALP-WEB-OPS,27,5,2,5
10.24.2.11,dmz-bravo-00523.corp.local,BRA-BI-SYS,25,3,2,4
10.24.2.12,web-quartz-00524.corp.local,LEG-LEGACY-HR-OPS,23,5,5,5
10.24.2.13,batch-alpha-00525.ops.local,BRA-LAKE-SYS,2,1,1,2
10.24.2.14,batch-raven-00526.test.internal,BRA-BI-SYS,30,1,1,3
10.24.2.15,etl-ember-00527.test.internal,CHA-EDGE-SVC,19,3,2,3
10.24.2.16,edge-nova-00528.assets.local,ALP-WEB-OPS,20,4,4,4
10.24.2.17,cache-harbor-00529.assets.local,BRA-DATA-APP,18,5,3,5
10.24.2.18,jump-nova-00530.labs.local,BRA-WAREHOUSE-SVC,17,2,2,5
10.24.2.19,api-charlie-00531.test.internal,BRA-INDEX-SVC,13,2,3,1
10.24.2.20,etl-foxtrot-00532.labs.local,ALP-PORTAL-OPS,20,4,5,5
10.24.2.21,app-harbor-00533.assets.local,CHA-EDGE-SVC,17,3,1,1
10.24.2.22,report-raven-00534.corp.local,LEG-LEGACY-IDM-APP,11,5,4,4
10.24.2.23,auth-raven-00535.example.internal,ALP-PROFILE-SYS,21,5,3,2
10.24.2.24,auth-harbor-00536.assets.local,BRA-MODEL-APP,6,3,2,1
10.24.2.25,node-atlas-00537.example.internal,LEG-LEGACY-CRM-SVC,10,2,3,4
10.24.2.26,int-raven-00538.ops.local,ALP-BILLING-SYS,2,4,1,1
10.24.2.27,etl-ember-00539.example.internal,BRA-WAREHOUSE-SVC,19,2,3,2
10.24.2.28,batch-echo-00540.ops.local,CHA-BACKUP-APP,17,2,1,3
10.24.2.29,report-bravo-00541.assets.local,LEG-LEGACY-ERP-OPS,30,4,5,4
10.24.2.30,batch-echo-00542.corp.local,CHA-DNS-APP,30,5,3,4
10.24.2.31,auth-delta-00543.assets.local,BRA-MODEL-APP,5,4,5,2
10.24.2.32,worker-pixel-00544.example.internal,CHA-BACKUP-APP,21,5,3,5
10.24.2.33,mon-orion-00545.ops.local,LEG-LEGACY-CRM-SVC,11,5,5,5
10.24.2.34,cache-echo-00546.ops.local,ALP-NOTIFY-SVC,28,4,2,4
10.24.2.35,portal-vector-00547.assets.local,ALP-ADMIN-SVC,26,5,4,4
10.24.2.36,worker-summit-00548.ops.local,CHA-PROXY-SYS,30,5,3,5
10.24.2.37,proxy-ember-00549.example.internal,BRA-CACHE-OPS,14,1,5,3
10.24.2.38,worker-matrix-00550.example.internal,ALP-PORTAL-OPS,21,5,5,5
10.24.2.39,proxy-falcon-00551.ops.local,LEG-LEGACY-ERP-OPS,26,4,5,5
10.24.2.40,app-atlas-00552.ops.local,LEG-LEGACY-ERP-OPS,30,4,3,3
10.24.2.41,int-cedar-00553.assets.local,BRA-DATA-APP,19,1,5,3
10.24.2.42,api-pixel-00554.labs.local,LEG-LEGACY-ERP-OPS,26,5,4,5
10.24.2.43,svc-bravo-00555.labs.local,BRA-MONGO-SVC,13,3,1,1
10.24.2.44,auth-echo-00556.corp.local,LEG-LEGACY-ERP-OPS,22,5,5,5
10.24.2.45,api-summit-00557.labs.local,BRA-WAREHOUSE-SVC,17,2,2,1
10.24.2.46,edge-foxtrot-00558.test.internal,CHA-WAF-APP,7,3,4,3
10.24.2.47,api-atlas-00559.test.internal,ALP-AUTH-SVC,19,4,1,5
10.24.2.48,etl-foxtrot-00560.ops.local,LEG-LEGACY-CRM-SVC,19,4,4,5
10.24.2.49,report-pixel-00561.ops.local,BRA-KAFKA-SVC,30,1,4,1
10.24.2.50,web-falcon-00562.assets.local,CHA-JUMP-SVC,9,5,5,1
10.24.2.51,auth-alpha-00563.test.internal,BRA-BATCH-SYS,14,5,3,1
10.24.2.52,jump-summit-00564.labs.local,CHA-MONITOR-SVC,1,3,4,3
10.24.2.53,edge-atlas-00565.ops.local,CHA-PROXY-SYS,24,3,4,4
10.24.2.54,edge-delta-00566.labs.local,LEG-LEGACY-HR-OPS,18,4,5,3
10.24.2.55,api-summit-00567.test.internal,BRA-POSTGRES-APP,9,4,1,1
10.24.2.56,etl-delta-00568.corp.local,LEG-LEGACY-HR-OPS,30,5,5,5
10.24.2.57,app-quartz-00569.ops.local,CHA-MONITOR-SVC,2,4,5,5
10.24.2.58,queue-atlas-00570.labs.local,CHA-MAIL-OPS,5,1,3,2
10.24.2.59,web-bravo-00571.labs.local,ALP-PORTAL-OPS,13,5,5,3
10.24.2.60,batch-foxtrot-00572.ops.local,ALP-SEARCH-APP,8,2,5,2
10.24.2.61,auth-foxtrot-00573.corp.local,LEG-LEGACY-CRM-SVC,13,4,4,4
10.24.2.62,edge-matrix-00574.example.internal,ALP-PORTAL-OPS,15,4,5,5
10.24.2.63,queue-raven-00575.corp.local,BRA-ETL-APP,10,1,5,5
10.24.2.64,edge-echo-00576.assets.local,ALP-WEB-OPS,13,5,4,5
10.24.2.65,app-bravo-00577.test.internal,ALP-API-APP,22,3,5,5
10.24.2.66,cache-delta-00578.assets.local,ALP-REPORT-SYS,27,5,4,3
10.24.2.67,node-quartz-00579.labs.local,ALP-PORTAL-OPS,16,4,5,5
10.24.2.68,web-echo-00580.test.internal,LEG-LEGACY-HR-OPS,20,2,5,2
10.24.2.69,int-harbor-00581.ops.local,CHA-BACKUP-APP,14,1,1,4
10.24.2.70,queue-raven-00582.ops.local,CHA-PROXY-SYS,30,4,4,5
10.24.2.71,mon-alpha-00583.test.internal,BRA-CACHE-OPS,18,3,1,5
10.24.2.72,edge-zenith-00584.corp.local,BRA-POSTGRES-APP,11,2,1,1
10.24.2.73,auth-ember-00585.example.internal,BRA-INGEST-SYS,10,5,3,4
10.24.2.74,etl-quartz-00586.corp.local,LEG-LEGACY-CRM-SVC,11,5,4,5
10.24.2.75,worker-ember-00587.labs.local,LEG-LEGACY-ERP-OPS,30,3,5,2
10.24.2.76,app-pixel-00588.ops.local,LEG-LEGACY-IDM-APP,14,2,4,5
10.24.2.77,svc-matrix-00589.example.internal,BRA-ETL-APP,10,2,1,1
10.24.2.78,etl-matrix-00590.example.internal,BRA-WAREHOUSE-SVC,16,1,5,5
10.24.2.79,edge-raven-00591.assets.local,LEG-LEGACY-ERP-OPS,30,3,5,4
10.24.2.80,proxy-zenith-00592.ops.local,LEG-LEGACY-IDM-APP,14,3,3,5
10.24.2.81,db-delta-00593.corp.local,LEG-LEGACY-FIN-OPS,3,3,5,2
10.24.2.82,db-cedar-00594.example.internal,ALP-PROFILE-SYS,29,3,4,4
10.24.2.83,cache-atlas-00595.ops.local,BRA-KAFKA-SVC,25,3,5,5
10.24.2.84,svc-atlas-00596.labs.local,LEG-LEGACY-CRM-SVC,11,4,5,4
10.24.2.85,node-alpha-00597.assets.local,BRA-POSTGRES-APP,9,4,4,2
10.24.2.86,auth-pixel-00598.labs.local,ALP-BILLING-SYS,4,5,4,4
10.24.2.87,int-zenith-00599.labs.local,LEG-LEGACY-CRM-SVC,12,5,5,5
10.24.2.88,jump-cedar-00600.example.internal,ALP-PROFILE-SYS,26,5,5,5
10.24.2.89,report-delta-00601.assets.local,BRA-BI-SYS,30,3,4,4
10.24.2.90,proxy-raven-00602.assets.local,BRA-MODEL-APP,5,1,4,5
10.24.2.91,web-orion-00603.assets.local,BRA-LAKE-SYS,8,5,3,5
10.24.2.92,app-zenith-00604.ops.local,BRA-INDEX-SVC,15,1,1,5
10.24.2.93,int-falcon-00605.example.internal,BRA-INGEST-SYS,11,3,4,5
10.24.2.94,auth-vector-00606.ops.local,CHA-VPN-OPS,24,3,2,3
10.24.2.95,web-summit-00607.labs.local,BRA-INDEX-SVC,14,3,5,2
10.24.2.96,etl-falcon-00608.labs.local,LEG-LEGACY-FIN-OPS,5,3,4,3
10.24.2.97,etl-summit-00609.test.internal,LEG-LEGACY-ERP-OPS,17,3,3,4
10.24.2.98,report-echo-00610.ops.local,LEG-LEGACY-IDM-APP,18,4,5,4
10.24.2.99,queue-nova-00611.example.internal,BRA-DATA-APP,17,2,5,3
10.24.2.100,db-quartz-00612.example.internal,BRA-MONGO-SVC,8,3,1,4
10.24.2.101,proxy-summit-00613.labs.local,CHA-EDGE-SVC,22,1,3,2
10.24.2.102,report-vector-00614.labs.local,CHA-MONITOR-SVC,5,5,5,5
10.24.2.103,cache-delta-00615.example.internal,BRA-SYNC-APP,3,3,2,2
10.24.2.104,worker-harbor-00616.test.internal,LEG-LEGACY-HR-OPS,30,1,4,4
10.24.2.105,node-matrix-00617.test.internal,LEG-LEGACY-ERP-OPS,25,4,5,4
10.24.2.106,etl-echo-00618.test.internal,CHA-MONITOR-SVC,4,5,4,3
10.24.2.107,jump-atlas-00619.assets.local,BRA-SYNC-APP,7,2,5,1
10.24.2.108,app-falcon-00620.corp.local,BRA-MONGO-SVC,8,5,3,4
10.24.2.109,auth-atlas-00621.corp.local,CHA-JUMP-SVC,11,3,2,2
10.24.2.110,cache-foxtrot-00622.test.internal,BRA-MODEL-APP,6,3,5,1
10.24.2.111,api-quartz-00623.example.internal,ALP-REPORT-SYS,21,3,3,3
10.24.2.112,portal-foxtrot-00624.example.internal,CHA-MONITOR-SVC,0,4,4,5
10.24.2.113,queue-foxtrot-00625.labs.local,CHA-VPN-OPS,30,4,4,3
10.24.2.114,jump-orion-00626.test.internal,BRA-CACHE-OPS,9,2,5,3
10.24.2.115,queue-foxtrot-00627.labs.local,ALP-PROFILE-SYS,23,3,4,3
10.24.2.116,etl-nova-00628.assets.local,BRA-BI-SYS,24,5,2,2
10.24.2.117,web-ember-00629.assets.local,CHA-EDGE-SVC,14,3,2,4
10.24.2.118,int-harbor-00630.test.internal,BRA-ETL-APP,12,2,1,5
